주차장명,시간대,요일,입차대수,출차대수,시간대별 차량대수
울산대공원 남문 주차장,2025-01-18 01:00:00,Saturday,0,0,28
울산대공원 남문 주차장,2025-01-18 02:00:00,Saturday,0,0,28
울산대공원 남문 주차장,2025-01-18 03:00:00,Saturday,0,0,28
울산대공원 남문 주차장,2025-01-18 04:00:00,Saturday,2,2,28
울산대공원 남문 주차장,2025-01-18 05:00:00,Saturday,3,2,29
울산대공원 남문 주차장,2025-01-18 06:00:00,Saturday,9,4,34
울산대공원 남문 주차장,2025-01-18 07:00:00,Saturday,21,4,51
울산대공원 남문 주차장,2025-01-18 08:00:00,Saturday,23,14,60
울산대공원 남문 주차장,2025-01-18 09:00:00,Saturday,41,13,88
울산대공원 남문 주차장,2025-01-18 10:00:00,Saturday,23,11,100
울산대공원 남문 주차장,2025-01-18 11:00:00,Saturday,44,38,106
울산대공원 남문 주차장,2025-01-18 12:00:00,Saturday,88,31,163
울산대공원 남문 주차장,2025-01-18 13:00:00,Saturday,118,49,232
울산대공원 남문 주차장,2025-01-18 14:00:00,Saturday,109,58,283
울산대공원 남문 주차장,2025-01-18 15:00:00,Saturday,91,95,279
울산대공원 남문 주차장,2025-01-18 16:00:00,Saturday,39,159,159
울산대공원 남문 주차장,2025-01-18 17:00:00,Saturday,16,128,47
울산대공원 남문 주차장,2025-01-18 18:00:00,Saturday,6,20,33
울산대공원 남문 주차장,2025-01-18 19:00:00,Saturday,5,5,33
울산대공원 남문 주차장,2025-01-18 20:00:00,Saturday,3,6,30
울산대공원 남문 주차장,2025-01-18 21:00:00,Saturday,4,3,31
울산대공원 남문 주차장,2025-01-18 22:00:00,Saturday,1,2,30
울산대공원 남문 주차장,2025-01-18 23:00:00,Saturday,2,2,30
울산대공원 남문 주차장,2025-01-19 00:00:00,Sunday,1,1,30
울산대공원 남문 주차장,2025-01-19 01:00:00,Sunday,1,2,29
울산대공원 남문 주차장,2025-01-19 02:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-01-19 03:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-01-19 04:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-01-19 05:00:00,Sunday,1,1,29
울산대공원 남문 주차장,2025-01-19 06:00:00,Sunday,5,0,34
울산대공원 남문 주차장,2025-01-19 07:00:00,Sunday,4,2,36
울산대공원 남문 주차장,2025-01-19 08:00:00,Sunday,27,11,52
울산대공원 남문 주차장,2025-01-19 09:00:00,Sunday,39,4,87
울산대공원 남문 주차장,2025-01-19 10:00:00,Sunday,39,9,117
울산대공원 남문 주차장,2025-01-19 11:00:00,Sunday,83,45,155
울산대공원 남문 주차장,2025-01-19 12:00:00,Sunday,127,45,237
울산대공원 남문 주차장,2025-01-19 13:00:00,Sunday,168,71,334
울산대공원 남문 주차장,2025-01-19 14:00:00,Sunday,184,90,428
울산대공원 남문 주차장,2025-01-19 15:00:00,Sunday,136,189,375
울산대공원 남문 주차장,2025-01-19 16:00:00,Sunday,52,213,214
울산대공원 남문 주차장,2025-01-19 17:00:00,Sunday,18,178,54
울산대공원 남문 주차장,2025-01-19 18:00:00,Sunday,2,23,33
울산대공원 남문 주차장,2025-01-19 19:00:00,Sunday,5,3,35
울산대공원 남문 주차장,2025-01-19 20:00:00,Sunday,3,7,31
울산대공원 남문 주차장,2025-01-19 21:00:00,Sunday,2,2,31
울산대공원 남문 주차장,2025-01-19 22:00:00,Sunday,1,3,29
울산대공원 남문 주차장,2025-01-19 23:00:00,Sunday,1,1,29
울산대공원 남문 주차장,2025-01-20 00:00:00,Monday,0,1,28
울산대공원 남문 주차장,2025-01-20 01:00:00,Monday,1,0,29
울산대공원 남문 주차장,2025-01-20 02:00:00,Monday,0,1,28
울산대공원 남문 주차장,2025-01-20 03:00:00,Monday,0,0,28
울산대공원 남문 주차장,2025-01-20 04:00:00,Monday,4,3,29
울산대공원 남문 주차장,2025-01-20 05:00:00,Monday,2,2,29
울산대공원 남문 주차장,2025-01-20 06:00:00,Monday,6,3,32
울산대공원 남문 주차장,2025-01-20 07:00:00,Monday,21,3,50
울산대공원 남문 주차장,2025-01-20 08:00:00,Monday,5,7,48
울산대공원 남문 주차장,2025-01-20 09:00:00,Monday,7,11,44
울산대공원 남문 주차장,2025-01-20 10:00:00,Monday,15,6,53
울산대공원 남문 주차장,2025-01-20 11:00:00,Monday,13,10,56
울산대공원 남문 주차장,2025-01-20 12:00:00,Monday,15,15,56
울산대공원 남문 주차장,2025-01-20 13:00:00,Monday,23,20,59
울산대공원 남문 주차장,2025-01-20 14:00:00,Monday,16,16,59
울산대공원 남문 주차장,2025-01-20 15:00:00,Monday,10,17,52
울산대공원 남문 주차장,2025-01-20 16:00:00,Monday,15,17,50
울산대공원 남문 주차장,2025-01-20 17:00:00,Monday,15,16,49
울산대공원 남문 주차장,2025-01-20 18:00:00,Monday,7,20,36
울산대공원 남문 주차장,2025-01-20 19:00:00,Monday,10,5,41
울산대공원 남문 주차장,2025-01-20 20:00:00,Monday,1,7,35
울산대공원 남문 주차장,2025-01-20 21:00:00,Monday,5,4,36
울산대공원 남문 주차장,2025-01-20 22:00:00,Monday,1,4,33
울산대공원 남문 주차장,2025-01-20 23:00:00,Monday,0,1,32
울산대공원 남문 주차장,2025-01-21 00:00:00,Tuesday,1,0,33
울산대공원 남문 주차장,2025-01-21 01:00:00,Tuesday,0,0,33
울산대공원 남문 주차장,2025-01-21 02:00:00,Tuesday,0,0,33
울산대공원 남문 주차장,2025-01-21 03:00:00,Tuesday,1,1,33
울산대공원 남문 주차장,2025-01-21 04:00:00,Tuesday,2,3,32
울산대공원 남문 주차장,2025-01-21 05:00:00,Tuesday,4,2,34
울산대공원 남문 주차장,2025-01-21 06:00:00,Tuesday,4,3,35
울산대공원 남문 주차장,2025-01-21 07:00:00,Tuesday,14,5,44
울산대공원 남문 주차장,2025-01-21 08:00:00,Tuesday,26,7,63
울산대공원 남문 주차장,2025-01-21 09:00:00,Tuesday,34,10,87
울산대공원 남문 주차장,2025-01-21 10:00:00,Tuesday,16,9,94
울산대공원 남문 주차장,2025-01-21 11:00:00,Tuesday,23,39,78
울산대공원 남문 주차장,2025-01-21 12:00:00,Tuesday,20,15,83
울산대공원 남문 주차장,2025-01-21 13:00:00,Tuesday,23,18,88
울산대공원 남문 주차장,2025-01-21 14:00:00,Tuesday,16,15,89
울산대공원 남문 주차장,2025-01-21 15:00:00,Tuesday,28,35,82
울산대공원 남문 주차장,2025-01-21 16:00:00,Tuesday,12,31,63
울산대공원 남문 주차장,2025-01-21 17:00:00,Tuesday,12,28,47
울산대공원 남문 주차장,2025-01-21 18:00:00,Tuesday,5,22,30
울산대공원 남문 주차장,2025-01-21 19:00:00,Tuesday,7,5,32
울산대공원 남문 주차장,2025-01-21 20:00:00,Tuesday,2,5,29
울산대공원 남문 주차장,2025-01-21 21:00:00,Tuesday,0,2,27
울산대공원 남문 주차장,2025-01-21 22:00:00,Tuesday,2,0,29
울산대공원 남문 주차장,2025-01-21 23:00:00,Tuesday,0,2,27
울산대공원 남문 주차장,2025-01-22 00:00:00,Wednesday,2,1,28
울산대공원 남문 주차장,2025-01-22 01:00:00,Wednesday,0,0,28
울산대공원 남문 주차장,2025-01-22 02:00:00,Wednesday,0,0,28
울산대공원 남문 주차장,2025-01-22 03:00:00,Wednesday,0,0,28
울산대공원 남문 주차장,2025-01-22 04:00:00,Wednesday,2,2,28
울산대공원 남문 주차장,2025-01-22 05:00:00,Wednesday,3,3,28
울산대공원 남문 주차장,2025-01-22 06:00:00,Wednesday,3,1,30
울산대공원 남문 주차장,2025-01-22 07:00:00,Wednesday,27,8,49
울산대공원 남문 주차장,2025-01-22 08:00:00,Wednesday,30,13,66
울산대공원 남문 주차장,2025-01-22 09:00:00,Wednesday,33,14,85
울산대공원 남문 주차장,2025-01-22 10:00:00,Wednesday,24,10,99
울산대공원 남문 주차장,2025-01-22 11:00:00,Wednesday,16,47,68
울산대공원 남문 주차장,2025-01-22 12:00:00,Wednesday,44,13,99
울산대공원 남문 주차장,2025-01-22 13:00:00,Wednesday,28,11,116
울산대공원 남문 주차장,2025-01-22 14:00:00,Wednesday,22,17,121
울산대공원 남문 주차장,2025-01-22 15:00:00,Wednesday,14,60,75
울산대공원 남문 주차장,2025-01-22 16:00:00,Wednesday,14,22,67
울산대공원 남문 주차장,2025-01-22 17:00:00,Wednesday,12,30,49
울산대공원 남문 주차장,2025-01-22 18:00:00,Wednesday,6,24,31
울산대공원 남문 주차장,2025-01-22 19:00:00,Wednesday,7,4,34
울산대공원 남문 주차장,2025-01-22 20:00:00,Wednesday,3,4,33
울산대공원 남문 주차장,2025-01-22 21:00:00,Wednesday,6,7,32
울산대공원 남문 주차장,2025-01-22 22:00:00,Wednesday,1,4,29
울산대공원 남문 주차장,2025-01-22 23:00:00,Wednesday,1,1,29
울산대공원 남문 주차장,2025-01-23 00:00:00,Thursday,1,1,29
울산대공원 남문 주차장,2025-01-23 01:00:00,Thursday,0,0,29
울산대공원 남문 주차장,2025-01-23 02:00:00,Thursday,1,1,29
울산대공원 남문 주차장,2025-01-23 03:00:00,Thursday,0,0,29
울산대공원 남문 주차장,2025-01-23 04:00:00,Thursday,2,2,29
울산대공원 남문 주차장,2025-01-23 05:00:00,Thursday,3,3,29
울산대공원 남문 주차장,2025-01-23 06:00:00,Thursday,3,1,31
울산대공원 남문 주차장,2025-01-23 07:00:00,Thursday,19,8,42
울산대공원 남문 주차장,2025-01-23 08:00:00,Thursday,29,11,60
울산대공원 남문 주차장,2025-01-23 09:00:00,Thursday,33,14,79
울산대공원 남문 주차장,2025-01-23 10:00:00,Thursday,12,7,84
울산대공원 남문 주차장,2025-01-23 11:00:00,Thursday,12,37,59
울산대공원 남문 주차장,2025-01-23 12:00:00,Thursday,26,9,76
울산대공원 남문 주차장,2025-01-23 13:00:00,Thursday,28,18,86
울산대공원 남문 주차장,2025-01-23 14:00:00,Thursday,13,18,81
울산대공원 남문 주차장,2025-01-23 15:00:00,Thursday,22,31,72
울산대공원 남문 주차장,2025-01-23 16:00:00,Thursday,13,23,62
울산대공원 남문 주차장,2025-01-23 17:00:00,Thursday,13,31,44
울산대공원 남문 주차장,2025-01-23 18:00:00,Thursday,8,21,31
울산대공원 남문 주차장,2025-01-23 19:00:00,Thursday,6,2,35
울산대공원 남문 주차장,2025-01-23 20:00:00,Thursday,3,5,33
울산대공원 남문 주차장,2025-01-23 21:00:00,Thursday,2,5,30
울산대공원 남문 주차장,2025-01-23 22:00:00,Thursday,1,1,30
울산대공원 남문 주차장,2025-01-23 23:00:00,Thursday,0,1,29
울산대공원 남문 주차장,2025-01-24 00:00:00,Friday,2,1,30
울산대공원 남문 주차장,2025-01-24 01:00:00,Friday,0,0,30
울산대공원 남문 주차장,2025-01-24 02:00:00,Friday,0,0,30
울산대공원 남문 주차장,2025-01-24 03:00:00,Friday,0,0,30
울산대공원 남문 주차장,2025-01-24 04:00:00,Friday,2,2,30
울산대공원 남문 주차장,2025-01-24 05:00:00,Friday,3,3,30
울산대공원 남문 주차장,2025-01-24 06:00:00,Friday,2,0,32
울산대공원 남문 주차장,2025-01-24 07:00:00,Friday,16,4,44
울산대공원 남문 주차장,2025-01-24 08:00:00,Friday,33,13,64
울산대공원 남문 주차장,2025-01-24 09:00:00,Friday,24,12,76
울산대공원 남문 주차장,2025-01-24 10:00:00,Friday,17,10,83
울산대공원 남문 주차장,2025-01-24 11:00:00,Friday,12,27,68
울산대공원 남문 주차장,2025-01-24 12:00:00,Friday,34,16,86
울산대공원 남문 주차장,2025-01-24 13:00:00,Friday,22,17,91
울산대공원 남문 주차장,2025-01-24 14:00:00,Friday,17,15,93
울산대공원 남문 주차장,2025-01-24 15:00:00,Friday,23,39,77
울산대공원 남문 주차장,2025-01-24 16:00:00,Friday,23,19,81
울산대공원 남문 주차장,2025-01-24 17:00:00,Friday,15,39,57
울산대공원 남문 주차장,2025-01-24 18:00:00,Friday,6,25,38
울산대공원 남문 주차장,2025-01-24 19:00:00,Friday,6,6,38
울산대공원 남문 주차장,2025-01-24 20:00:00,Friday,3,5,36
울산대공원 남문 주차장,2025-01-24 21:00:00,Friday,1,2,35
울산대공원 남문 주차장,2025-01-24 22:00:00,Friday,4,3,36
울산대공원 남문 주차장,2025-01-24 23:00:00,Friday,1,4,33
울산대공원 남문 주차장,2025-01-25 00:00:00,Saturday,2,2,33
울산대공원 남문 주차장,2025-01-25 01:00:00,Saturday,0,1,32
울산대공원 남문 주차장,2025-01-25 02:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2025-01-25 03:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2025-01-25 04:00:00,Saturday,3,1,34
울산대공원 남문 주차장,2025-01-25 05:00:00,Saturday,2,1,35
울산대공원 남문 주차장,2025-01-25 06:00:00,Saturday,4,1,38
울산대공원 남문 주차장,2025-01-25 07:00:00,Saturday,9,8,39
울산대공원 남문 주차장,2025-01-25 08:00:00,Saturday,18,6,51
울산대공원 남문 주차장,2025-01-25 09:00:00,Saturday,29,10,70
울산대공원 남문 주차장,2025-01-25 10:00:00,Saturday,14,19,65
울산대공원 남문 주차장,2025-01-25 11:00:00,Saturday,15,19,61
울산대공원 남문 주차장,2025-01-25 12:00:00,Saturday,56,13,104
울산대공원 남문 주차장,2025-01-25 13:00:00,Saturday,43,22,125
울산대공원 남문 주차장,2025-01-25 14:00:00,Saturday,41,25,141
울산대공원 남문 주차장,2025-01-25 15:00:00,Saturday,33,65,109
울산대공원 남문 주차장,2025-01-25 16:00:00,Saturday,15,43,81
울산대공원 남문 주차장,2025-01-25 17:00:00,Saturday,13,53,41
울산대공원 남문 주차장,2025-01-25 18:00:00,Saturday,4,14,31
울산대공원 남문 주차장,2025-01-25 19:00:00,Saturday,3,4,30
울산대공원 남문 주차장,2025-01-25 20:00:00,Saturday,0,1,29
울산대공원 남문 주차장,2025-01-25 21:00:00,Saturday,0,0,29
울산대공원 남문 주차장,2025-01-25 22:00:00,Saturday,0,0,29
울산대공원 남문 주차장,2025-01-25 23:00:00,Saturday,2,2,29
울산대공원 남문 주차장,2025-01-26 00:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-01-26 01:00:00,Sunday,1,1,29
울산대공원 남문 주차장,2025-01-26 02:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-01-26 03:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-01-26 04:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-01-26 05:00:00,Sunday,1,0,30
울산대공원 남문 주차장,2025-01-26 06:00:00,Sunday,3,0,33
울산대공원 남문 주차장,2025-01-26 07:00:00,Sunday,13,5,41
울산대공원 남문 주차장,2025-01-26 08:00:00,Sunday,27,11,57
울산대공원 남문 주차장,2025-01-26 09:00:00,Sunday,29,6,80
울산대공원 남문 주차장,2025-01-26 10:00:00,Sunday,30,8,102
울산대공원 남문 주차장,2025-01-26 11:00:00,Sunday,32,48,86
울산대공원 남문 주차장,2025-01-26 12:00:00,Sunday,84,29,141
울산대공원 남문 주차장,2025-01-26 13:00:00,Sunday,68,26,183
울산대공원 남문 주차장,2025-01-26 14:00:00,Sunday,76,47,212
울산대공원 남문 주차장,2025-01-26 15:00:00,Sunday,72,124,160
울산대공원 남문 주차장,2025-01-26 16:00:00,Sunday,27,75,112
울산대공원 남문 주차장,2025-01-26 17:00:00,Sunday,11,78,45
울산대공원 남문 주차장,2025-01-26 18:00:00,Sunday,1,13,33
울산대공원 남문 주차장,2025-01-26 19:00:00,Sunday,8,7,34
울산대공원 남문 주차장,2025-01-26 20:00:00,Sunday,3,8,29
울산대공원 남문 주차장,2025-01-26 21:00:00,Sunday,3,3,29
울산대공원 남문 주차장,2025-01-26 22:00:00,Sunday,0,1,28
울산대공원 남문 주차장,2025-01-26 23:00:00,Sunday,0,0,28
울산대공원 남문 주차장,2025-01-27 00:00:00,Monday,0,0,28
울산대공원 남문 주차장,2025-01-27 01:00:00,Monday,0,0,28
울산대공원 남문 주차장,2025-01-27 02:00:00,Monday,0,0,28
울산대공원 남문 주차장,2025-01-27 03:00:00,Monday,0,0,28
울산대공원 남문 주차장,2025-01-27 04:00:00,Monday,2,2,28
울산대공원 남문 주차장,2025-01-27 05:00:00,Monday,2,1,29
울산대공원 남문 주차장,2025-01-27 06:00:00,Monday,3,0,32
울산대공원 남문 주차장,2025-01-27 07:00:00,Monday,9,6,35
울산대공원 남문 주차장,2025-01-27 08:00:00,Monday,7,3,39
울산대공원 남문 주차장,2025-01-27 09:00:00,Monday,2,1,40
울산대공원 남문 주차장,2025-01-27 10:00:00,Monday,6,5,41
울산대공원 남문 주차장,2025-01-27 11:00:00,Monday,7,3,45
울산대공원 남문 주차장,2025-01-27 12:00:00,Monday,3,6,42
울산대공원 남문 주차장,2025-01-27 13:00:00,Monday,19,9,52
울산대공원 남문 주차장,2025-01-27 14:00:00,Monday,19,18,53
울산대공원 남문 주차장,2025-01-27 15:00:00,Monday,29,19,63
울산대공원 남문 주차장,2025-01-27 16:00:00,Monday,30,34,59
울산대공원 남문 주차장,2025-01-27 17:00:00,Monday,6,28,37
울산대공원 남문 주차장,2025-01-27 18:00:00,Monday,2,7,32
울산대공원 남문 주차장,2025-01-27 19:00:00,Monday,6,2,36
울산대공원 남문 주차장,2025-01-27 20:00:00,Monday,3,9,30
울산대공원 남문 주차장,2025-01-27 21:00:00,Monday,1,0,31
울산대공원 남문 주차장,2025-01-27 22:00:00,Monday,1,1,31
울산대공원 남문 주차장,2025-01-27 23:00:00,Monday,0,1,30
울산대공원 남문 주차장,2025-01-28 00:00:00,Tuesday,2,2,30
울산대공원 남문 주차장,2025-01-28 01:00:00,Tuesday,1,0,31
울산대공원 남문 주차장,2025-01-28 02:00:00,Tuesday,0,1,30
울산대공원 남문 주차장,2025-01-28 03:00:00,Tuesday,0,0,30
울산대공원 남문 주차장,2025-01-28 04:00:00,Tuesday,0,0,30
울산대공원 남문 주차장,2025-01-28 05:00:00,Tuesday,2,0,32
울산대공원 남문 주차장,2025-01-28 06:00:00,Tuesday,4,1,35
울산대공원 남문 주차장,2025-01-28 07:00:00,Tuesday,6,3,38
울산대공원 남문 주차장,2025-01-28 08:00:00,Tuesday,18,6,50
울산대공원 남문 주차장,2025-01-28 09:00:00,Tuesday,19,5,64
울산대공원 남문 주차장,2025-01-28 10:00:00,Tuesday,17,7,74
울산대공원 남문 주차장,2025-01-28 11:00:00,Tuesday,33,29,78
울산대공원 남문 주차장,2025-01-28 12:00:00,Tuesday,51,27,102
울산대공원 남문 주차장,2025-01-28 13:00:00,Tuesday,56,18,140
울산대공원 남문 주차장,2025-01-28 14:00:00,Tuesday,54,44,150
울산대공원 남문 주차장,2025-01-28 15:00:00,Tuesday,54,80,124
울산대공원 남문 주차장,2025-01-28 16:00:00,Tuesday,21,57,88
울산대공원 남문 주차장,2025-01-28 17:00:00,Tuesday,10,52,46
울산대공원 남문 주차장,2025-01-28 18:00:00,Tuesday,7,20,33
울산대공원 남문 주차장,2025-01-28 19:00:00,Tuesday,0,2,31
울산대공원 남문 주차장,2025-01-28 20:00:00,Tuesday,2,2,31
울산대공원 남문 주차장,2025-01-28 21:00:00,Tuesday,0,1,30
울산대공원 남문 주차장,2025-01-28 22:00:00,Tuesday,0,0,30
울산대공원 남문 주차장,2025-01-28 23:00:00,Tuesday,0,0,30
울산대공원 남문 주차장,2025-01-29 00:00:00,Wednesday,0,0,30
울산대공원 남문 주차장,2025-01-29 01:00:00,Wednesday,0,0,30
울산대공원 남문 주차장,2025-01-29 02:00:00,Wednesday,0,0,30
울산대공원 남문 주차장,2025-01-29 03:00:00,Wednesday,0,0,30
울산대공원 남문 주차장,2025-01-29 04:00:00,Wednesday,0,0,30
울산대공원 남문 주차장,2025-01-29 05:00:00,Wednesday,2,1,31
울산대공원 남문 주차장,2025-01-29 06:00:00,Wednesday,1,1,31
울산대공원 남문 주차장,2025-01-29 07:00:00,Wednesday,3,2,32
울산대공원 남문 주차장,2025-01-29 08:00:00,Wednesday,7,3,36
울산대공원 남문 주차장,2025-01-29 09:00:00,Wednesday,3,3,36
울산대공원 남문 주차장,2025-01-29 10:00:00,Wednesday,13,7,42
울산대공원 남문 주차장,2025-01-29 11:00:00,Wednesday,20,14,48
울산대공원 남문 주차장,2025-01-29 12:00:00,Wednesday,24,17,55
울산대공원 남문 주차장,2025-01-29 13:00:00,Wednesday,19,27,47
울산대공원 남문 주차장,2025-01-29 14:00:00,Wednesday,37,21,63
울산대공원 남문 주차장,2025-01-29 15:00:00,Wednesday,28,35,56
울산대공원 남문 주차장,2025-01-29 16:00:00,Wednesday,10,23,43
울산대공원 남문 주차장,2025-01-29 17:00:00,Wednesday,9,15,37
울산대공원 남문 주차장,2025-01-29 18:00:00,Wednesday,4,9,32
울산대공원 남문 주차장,2025-01-29 19:00:00,Wednesday,3,2,33
울산대공원 남문 주차장,2025-01-29 20:00:00,Wednesday,2,3,32
울산대공원 남문 주차장,2025-01-29 21:00:00,Wednesday,2,3,31
울산대공원 남문 주차장,2025-01-29 22:00:00,Wednesday,1,2,30
울산대공원 남문 주차장,2025-01-29 23:00:00,Wednesday,1,0,31
울산대공원 남문 주차장,2025-01-30 00:00:00,Thursday,0,1,30
울산대공원 남문 주차장,2025-01-30 01:00:00,Thursday,0,0,30
울산대공원 남문 주차장,2025-01-30 02:00:00,Thursday,0,0,30
울산대공원 남문 주차장,2025-01-30 03:00:00,Thursday,0,0,30
울산대공원 남문 주차장,2025-01-30 04:00:00,Thursday,0,0,30
울산대공원 남문 주차장,2025-01-30 05:00:00,Thursday,1,0,31
울산대공원 남문 주차장,2025-01-30 06:00:00,Thursday,2,0,33
울산대공원 남문 주차장,2025-01-30 07:00:00,Thursday,12,5,40
울산대공원 남문 주차장,2025-01-30 08:00:00,Thursday,22,8,54
울산대공원 남문 주차장,2025-01-30 09:00:00,Thursday,34,4,84
울산대공원 남문 주차장,2025-01-30 10:00:00,Thursday,32,6,110
울산대공원 남문 주차장,2025-01-30 11:00:00,Thursday,48,54,104
울산대공원 남문 주차장,2025-01-30 12:00:00,Thursday,61,28,137
울산대공원 남문 주차장,2025-01-30 13:00:00,Thursday,85,38,184
울산대공원 남문 주차장,2025-01-30 14:00:00,Thursday,86,59,211
울산대공원 남문 주차장,2025-01-30 15:00:00,Thursday,105,100,216
울산대공원 남문 주차장,2025-01-30 16:00:00,Thursday,41,111,146
울산대공원 남문 주차장,2025-01-30 17:00:00,Thursday,12,111,47
울산대공원 남문 주차장,2025-01-30 18:00:00,Thursday,5,17,35
울산대공원 남문 주차장,2025-01-30 19:00:00,Thursday,4,4,35
울산대공원 남문 주차장,2025-01-30 20:00:00,Thursday,3,8,30
울산대공원 남문 주차장,2025-01-30 21:00:00,Thursday,1,0,31
울산대공원 남문 주차장,2025-01-30 22:00:00,Thursday,0,2,29
울산대공원 남문 주차장,2025-01-30 23:00:00,Thursday,1,0,30
울산대공원 남문 주차장,2025-01-31 00:00:00,Friday,0,1,29
울산대공원 남문 주차장,2025-01-31 01:00:00,Friday,0,0,29
울산대공원 남문 주차장,2025-01-31 02:00:00,Friday,0,0,29
울산대공원 남문 주차장,2025-01-31 03:00:00,Friday,1,1,29
울산대공원 남문 주차장,2025-01-31 04:00:00,Friday,1,1,29
울산대공원 남문 주차장,2025-01-31 05:00:00,Friday,1,1,29
울산대공원 남문 주차장,2025-01-31 06:00:00,Friday,4,1,32
울산대공원 남문 주차장,2025-01-31 07:00:00,Friday,20,4,48
울산대공원 남문 주차장,2025-01-31 08:00:00,Friday,27,10,65
울산대공원 남문 주차장,2025-01-31 09:00:00,Friday,25,8,82
울산대공원 남문 주차장,2025-01-31 10:00:00,Friday,20,9,93
울산대공원 남문 주차장,2025-01-31 11:00:00,Friday,32,40,85
울산대공원 남문 주차장,2025-01-31 12:00:00,Friday,52,30,107
울산대공원 남문 주차장,2025-01-31 13:00:00,Friday,49,28,128
울산대공원 남문 주차장,2025-01-31 14:00:00,Friday,43,33,138
울산대공원 남문 주차장,2025-01-31 15:00:00,Friday,53,62,129
울산대공원 남문 주차장,2025-01-31 16:00:00,Friday,24,47,106
울산대공원 남문 주차장,2025-01-31 17:00:00,Friday,16,69,53
울산대공원 남문 주차장,2025-01-31 18:00:00,Friday,4,24,33
울산대공원 남문 주차장,2025-01-31 19:00:00,Friday,7,3,37
울산대공원 남문 주차장,2025-01-31 20:00:00,Friday,4,7,34
울산대공원 남문 주차장,2025-01-31 21:00:00,Friday,1,5,30
울산대공원 남문 주차장,2025-01-31 22:00:00,Friday,0,1,29
울산대공원 남문 주차장,2025-01-31 23:00:00,Friday,1,0,30
울산대공원 남문 주차장,2025-02-01 00:00:00,Saturday,0,0,30
울산대공원 남문 주차장,2025-02-01 01:00:00,Saturday,0,0,30
울산대공원 남문 주차장,2025-02-01 02:00:00,Saturday,1,2,29
울산대공원 남문 주차장,2025-02-01 03:00:00,Saturday,0,0,29
울산대공원 남문 주차장,2025-02-01 04:00:00,Saturday,1,1,29
울산대공원 남문 주차장,2025-02-01 05:00:00,Saturday,3,1,31
울산대공원 남문 주차장,2025-02-01 06:00:00,Saturday,3,0,34
울산대공원 남문 주차장,2025-02-01 07:00:00,Saturday,9,6,37
울산대공원 남문 주차장,2025-02-01 08:00:00,Saturday,14,6,45
울산대공원 남문 주차장,2025-02-01 09:00:00,Saturday,3,2,46
울산대공원 남문 주차장,2025-02-01 10:00:00,Saturday,4,2,48
울산대공원 남문 주차장,2025-02-01 11:00:00,Saturday,8,9,47
울산대공원 남문 주차장,2025-02-01 12:00:00,Saturday,8,8,47
울산대공원 남문 주차장,2025-02-01 13:00:00,Saturday,16,4,59
울산대공원 남문 주차장,2025-02-01 14:00:00,Saturday,21,16,64
울산대공원 남문 주차장,2025-02-01 15:00:00,Saturday,14,18,60
울산대공원 남문 주차장,2025-02-01 16:00:00,Saturday,13,12,61
울산대공원 남문 주차장,2025-02-01 17:00:00,Saturday,10,33,38
울산대공원 남문 주차장,2025-02-01 18:00:00,Saturday,1,9,30
울산대공원 남문 주차장,2025-02-01 19:00:00,Saturday,2,2,30
울산대공원 남문 주차장,2025-02-01 20:00:00,Saturday,0,1,29
울산대공원 남문 주차장,2025-02-01 21:00:00,Saturday,0,0,29
울산대공원 남문 주차장,2025-02-01 22:00:00,Saturday,2,2,29
울산대공원 남문 주차장,2025-02-01 23:00:00,Saturday,0,0,29
울산대공원 남문 주차장,2025-02-02 00:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-02-02 01:00:00,Sunday,1,0,30
울산대공원 남문 주차장,2025-02-02 02:00:00,Sunday,0,0,30
울산대공원 남문 주차장,2025-02-02 03:00:00,Sunday,0,1,29
울산대공원 남문 주차장,2025-02-02 04:00:00,Sunday,0,0,29
울산대공원 남문 주차장,2025-02-02 05:00:00,Sunday,3,2,30
울산대공원 남문 주차장,2025-02-02 06:00:00,Sunday,4,2,32
울산대공원 남문 주차장,2025-02-02 07:00:00,Sunday,7,4,35
울산대공원 남문 주차장,2025-02-02 08:00:00,Sunday,32,13,54
울산대공원 남문 주차장,2025-02-02 09:00:00,Sunday,33,10,77
울산대공원 남문 주차장,2025-02-02 10:00:00,Sunday,28,4,101
울산대공원 남문 주차장,2025-02-02 11:00:00,Sunday,47,44,104
울산대공원 남문 주차장,2025-02-02 12:00:00,Sunday,102,22,184
울산대공원 남문 주차장,2025-02-02 13:00:00,Sunday,128,45,267
울산대공원 남문 주차장,2025-02-02 14:00:00,Sunday,163,71,359
울산대공원 남문 주차장,2025-02-02 15:00:00,Sunday,142,169,332
울산대공원 남문 주차장,2025-02-02 16:00:00,Sunday,62,182,212
울산대공원 남문 주차장,2025-02-02 17:00:00,Sunday,17,161,68
